,Landing,Date,Boat,Trip Type,Anglers,Fish Count
1163,dana-wharf-sportfishing,2020-07-13,Fury,Overnight,24,"220 Whitefish, 156 Rockfish, 15 Sheephead, 15 Calico Bass, 2 Blue Perch, 1 Yellowtail"
1164,dana-wharf-sportfishing,2020-07-13,Reel Fun,3/4 Day,11,"137 Calico Bass Released, 24 Calico Bass, 3 Sand Bass"
1165,dana-wharf-sportfishing,2020-07-13,Sum Fun,1/2 Day Twilight,25,"36 Calico Bass Released, 2 Rockfish, 1 Whitefish"
1166,dana-wharf-sportfishing,2020-07-13,Sum Fun,3/4 Day,25,"160 Calico Bass Released, 34 Calico Bass, 7 Sheephead, 3 Sand Bass"
1167,dana-wharf-sportfishing,2020-07-14,Clemente,1/2 Day PM,12,"78 Calico Bass Released, 24 Calico Bass, 1 Sheephead"
1168,dana-wharf-sportfishing,2020-07-14,Current,1/2 Day PM,4,"72 Calico Bass Released, 8 Calico Bass"
1169,dana-wharf-sportfishing,2020-07-14,Fury,Overnight,24,"120 Calico Bass, 96 Whitefish, 50 Calico Bass Released, 14 Sheephead, 6 Yellowtail, 2 Bonito"
1170,dana-wharf-sportfishing,2020-07-14,Reel Fun,1/2 Day AM,20,"110 Calico Bass Released, 12 Calico Bass"
1171,dana-wharf-sportfishing,2020-07-14,Sum Fun,3/4 Day,25,"300 Calico Bass Released, 33 Calico Bass, 5 Sheephead, 4 Sand Bass, 1 Bonito, 1 Whitefish"
1172,dana-wharf-sportfishing,2020-07-15,Clemente,1/2 Day AM,25,"150 Calico Bass Released, 8 Calico Bass, 4 Sand Bass"
1173,dana-wharf-sportfishing,2020-07-15,Clemente,1/2 Day PM,23,"180 Calico Bass Released, 8 Calico Bass, 5 Sand Bass, 1 Whitefish, 1 Sheephead, 1 Sculpin, 1 Halibut"
1174,dana-wharf-sportfishing,2020-07-15,Fury,Overnight,19,"66 Calico Bass, 50 Calico Bass Released, 13 Yellowtail, 3 Sheephead, 2 Rockfish, 2 Barracuda"
1175,dana-wharf-sportfishing,2020-07-15,Reel Fun,3/4 Day,14,"197 Calico Bass Released, 26 Calico Bass, 6 Sheephead, 2 Sand Bass"
1176,dana-wharf-sportfishing,2020-07-15,Sum Fun,3/4 Day,25,"210 Calico Bass Released, 35 Calico Bass, 10 Sand Bass, 9 Sheephead, 1 Barracuda, 1 Rockfish"
1177,dana-wharf-sportfishing,2020-07-16,Boardroom,1/2 Day AM,4,"50 Calico Bass Released, 4 Sand Bass, 4 Calico Bass"
1178,dana-wharf-sportfishing,2020-07-16,Boardroom II,1/2 Day AM,3,"30 Calico Bass Released, 10 Calico Bass, 1 White Seabass"
1179,dana-wharf-sportfishing,2020-07-16,Clemente,3/4 Day,27,"200 Calico Bass Released, 40 Calico Bass, 8 Sand Bass, 1 Sheephead"
1180,dana-wharf-sportfishing,2020-07-16,Dana Pride,1/2 Day AM,38,"110 Calico Bass Released, 54 Calico Bass, 2 Sand Bass, 1 Whitefish"
1181,dana-wharf-sportfishing,2020-07-16,Helena,3/4 Day,12,"5 Calico Bass, 2 Sand Bass, 2 Yellowtail"
1182,dana-wharf-sportfishing,2020-07-16,San Mateo,1/2 Day AM,5,"30 Calico Bass Released, 3 Rockfish"
1183,dana-wharf-sportfishing,2020-07-16,Sum Fun,Full Day,11,"75 Calico Bass Released, 11 Calico Bass, 8 Bonito, 2 Barracuda"
1184,dana-wharf-sportfishing,2020-07-17,Boardroom,1/2 Day AM,6,"58 Calico Bass Released, 29 Calico Bass, 7 Barracuda, 3 Bonito, 1 Sheephead"
1185,dana-wharf-sportfishing,2020-07-17,Boardroom II,1/2 Day AM,4,"25 Calico Bass Released, 3 Calico Bass, 1 Sculpin, 1 Sand Bass"
1186,dana-wharf-sportfishing,2020-07-17,Clemente,1/2 Day AM,25,"105 Calico Bass Released, 18 Calico Bass, 2 Sand Bass, 2 Sheephead"
1187,dana-wharf-sportfishing,2020-07-17,Current,1/2 Day AM,6,"69 Calico Bass Released, 9 Calico Bass"
1188,dana-wharf-sportfishing,2020-07-17,Current,1/2 Day PM,6,"69 Calico Bass Released, 4 Calico Bass"
1189,dana-wharf-sportfishing,2020-07-17,Dana Pride,3/4 Day,34,"100 Calico Bass Released, 35 Calico Bass, 4 Sand Bass, 1 Sculpin"
1190,dana-wharf-sportfishing,2020-07-17,Fury,Full Day,21,"52 Calico Bass, 12 Bonito, 5 Whitefish, 4 Blue Perch, 3 Barracuda, 1 Sheephead, 1 Yellowtail"
1191,dana-wharf-sportfishing,2020-07-17,Reel Fun,1/2 Day AM,9,"107 Calico Bass Released, 10 Calico Bass"
1192,dana-wharf-sportfishing,2020-07-17,Sum Fun,1/2 Day AM,24,"120 Calico Bass Released, 15 Calico Bass, 6 Sand Bass, 3 Sheephead, 3 Bonito, 1 Barracuda"
1193,dana-wharf-sportfishing,2020-07-17,Sum Fun,1/2 Day PM,25,"130 Calico Bass Released, 10 Calico Bass"
1194,dana-wharf-sportfishing,2020-07-18,Boardroom II,3/4 Day,4,"25 Rockfish, 15 Vermilion Rockfish"
1195,dana-wharf-sportfishing,2020-07-18,Clemente,1/2 Day Twilight,25,"40 Calico Bass Released, 3 Calico Bass, 1 Sand Bass"
1196,dana-wharf-sportfishing,2020-07-18,Clemente,3/4 Day,22,"200 Calico Bass Released, 9 Calico Bass, 4 Sheephead, 2 Sand Bass, 2 Whitefish"
1197,dana-wharf-sportfishing,2020-07-18,Current,Full Day,6,"30 Calico Bass, 1 Yellowtail"
1198,dana-wharf-sportfishing,2020-07-18,Dana Pride,Full Day,35,"40 Calico Bass Released, 14 Bonito, 12 Yellowtail, 4 Calico Bass, 1 Sheephead, 1 Opaleye, 1 Blue Perch"
1199,dana-wharf-sportfishing,2020-07-18,Fury,Full Day,26,"19 Calico Bass, 5 Whitefish, 5 Bonito, 5 Yellowtail, 1 Sheephead, 1 Barracuda"
1200,dana-wharf-sportfishing,2020-07-18,Hot Spot,Full Day,6,"35 Calico Bass Released, 30 Bonito, 1 Yellowtail"
1201,dana-wharf-sportfishing,2020-07-18,Reel Fun,1/2 Day AM,21,"56 Calico Bass Released, 12 Sculpin, 10 Calico Bass, 1 Blue Perch, 1 Sheephead"
1202,dana-wharf-sportfishing,2020-07-18,Reel Fun,1/2 Day PM,19,"156 Calico Bass Released, 10 Calico Bass, 1 Sand Bass"
1203,dana-wharf-sportfishing,2020-07-18,Sum Fun,3/4 Day,26,"120 Calico Bass Released, 21 Calico Bass, 5 Whitefish, 3 Sheephead, 1 Sand Bass"
1204,dana-wharf-sportfishing,2020-07-19,Boardroom,1/2 Day AM,5,"80 Calico Bass Released, 1 Sand Bass, 1 Bonito"
1205,dana-wharf-sportfishing,2020-07-19,Boardroom II,1/2 Day AM,2,"8 Calico Bass Released, 4 Rockfish, 3 Sand Bass, 2 Bocaccio"
1206,dana-wharf-sportfishing,2020-07-19,Clemente,Full Day,9,"61 Blue Perch, 30 Calico Bass Released, 15 Bonito, 9 Calico Bass, 6 Sheephead, 3 Whitefish, 3 Sculpin"
1207,dana-wharf-sportfishing,2020-07-19,Dana Pride,Full Day,34,"40 Calico Bass Released, 11 Bonito, 9 Calico Bass, 8 Yellowtail"
1208,dana-wharf-sportfishing,2020-07-19,Helena,Full Day,8,"32 Vermilion Rockfish, 1 Lingcod"
1209,dana-wharf-sportfishing,2020-07-19,Sum Fun,1/2 Day AM,26,"95 Calico Bass Released, 3 Whitefish, 1 Sand Bass, 1 Calico Bass"
1210,dana-wharf-sportfishing,2020-07-19,Sum Fun,1/2 Day PM,25,"35 Calico Bass Released, 1 Sheephead"
1211,dana-wharf-sportfishing,2020-07-19,Sum Fun,1/2 Day Twilight,25,"10 Calico Bass Released, 1 Whitefish, 1 Sheephead"
1212,dana-wharf-sportfishing,2020-07-20,Current,1/2 Day AM,6,"8 Rockfish, 4 Vermilion Rockfish, 4 Calico Bass, 1 Sand Bass"
1213,dana-wharf-sportfishing,2020-07-20,Fury,Full Day,18,"39 Calico Bass, 22 Bonito, 5 Sheephead, 5 Blue Perch, 1 Sculpin, 1 Rockfish, 1 Barracuda, 1 Yellowtail"
1214,dana-wharf-sportfishing,2020-07-20,Helena,3/4 Day,18,"30 Vermilion Rockfish, 25 Rockfish, 1 Sand Bass"
1215,dana-wharf-sportfishing,2020-07-20,Reel Fun,1/2 Day AM,20,"11 Calico Bass Released, 2 Rockfish, 1 Sculpin, 1 Whitefish"
1216,dana-wharf-sportfishing,2020-07-20,Reel Fun,1/2 Day PM,19,"57 Calico Bass Released, 6 Calico Bass, 5 Sheephead, 4 Whitefish, 1 Sand Bass"
1217,dana-wharf-sportfishing,2020-07-20,Sum Fun,1/2 Day AM,15,"23 Bocaccio, 15 Rockfish, 5 Vermilion Rockfish"
1218,dana-wharf-sportfishing,2020-07-21,Boardroom II,1/2 Day AM,4,"30 Calico Bass Released, 2 Sand Bass, 1 Whitefish, 1 Calico Bass"
1219,dana-wharf-sportfishing,2020-07-21,Dana Pride,3/4 Day,30,"227 Calico Bass Released, 15 Calico Bass, 6 Sheephead, 4 Whitefish, 2 Sand Bass"
1220,dana-wharf-sportfishing,2020-07-21,San Mateo,Full Day,10,"15 Calico Bass Released, 8 Yellowtail, 6 Bonito, 1 Barracuda"
1221,dana-wharf-sportfishing,2020-07-21,Sum Fun,1/2 Day AM,22,"100 Calico Bass Released, 8 Barracuda, 7 Rockfish, 5 Sand Bass, 2 Calico Bass, 1 Whitefish, 1 Yellowtail"
1222,dana-wharf-sportfishing,2020-07-21,Sum Fun,1/2 Day PM,25,"45 Calico Bass Released, 3 Sheephead, 2 Barracuda, 2 Calico Bass, 1 Sand Bass"
1223,dana-wharf-sportfishing,2020-07-22,Boardroom,1/2 Day AM,6,"54 Calico Bass Released, 5 Sand Bass, 3 Calico Bass"
1224,dana-wharf-sportfishing,2020-07-22,Boardroom II,1/2 Day AM,4,"35 Calico Bass Released, 6 Calico Bass, 2 Sand Bass"
1225,dana-wharf-sportfishing,2020-07-22,Clemente,3/4 Day,16,"40 Calico Bass Released, 35 Rockfish, 35 Vermilion Rockfish, 22 Bocaccio, 8 Whitefish, 4 Calico Bass"
1226,dana-wharf-sportfishing,2020-07-22,Dana Pride,3/4 Day,34,"80 Calico Bass Released, 14 Calico Bass, 5 Sheephead, 3 Sand Bass, 2 Whitefish"
1227,dana-wharf-sportfishing,2020-07-22,Helena,3/4 Day,14,"45 Calico Bass Released, 8 Calico Bass, 2 Sand Bass, 1 Sheephead, 1 Halibut"
1228,dana-wharf-sportfishing,2020-07-22,Sum Fun,1/2 Day AM,24,"85 Calico Bass Released, 16 Sheephead, 6 Calico Bass, 1 Barracuda, 1 Sand Bass"
1229,dana-wharf-sportfishing,2020-07-22,Sum Fun,1/2 Day PM,25,"85 Calico Bass Released, 4 Calico Bass, 2 Rockfish, 1 Sheephead, 1 Sand Bass"
1230,dana-wharf-sportfishing,2020-07-23,Boardroom,Full Day,4,"35 Calico Bass Released, 14 Calico Bass, 2 Yellowtail"
1231,dana-wharf-sportfishing,2020-07-23,Clemente,Full Day,25,"125 Bonito, 80 Calico Bass Released, 28 Calico Bass, 3 Barracuda, 3 Yellowtail"
1232,dana-wharf-sportfishing,2020-07-23,Dana Pride,1/2 Day AM,28,"70 Calico Bass Released, 11 Calico Bass, 2 Sand Bass, 2 Sheephead, 2 Whitefish, 1 Barracuda"
1233,dana-wharf-sportfishing,2020-07-23,Dana Pride,1/2 Day PM,32,"40 Calico Bass Released, 5 Calico Bass, 2 Sand Bass, 1 Sheephead, 1 Barracuda"
1234,dana-wharf-sportfishing,2020-07-23,Sum Fun,3/4 Day,25,"160 Calico Bass Released, 14 Calico Bass, 4 Sheephead, 2 Sand Bass"
1235,dana-wharf-sportfishing,2020-07-24,Boardroom,Full Day,6,"50 Calico Bass Released, 18 Calico Bass, 3 Bonito, 1 Yellowtail"
1236,dana-wharf-sportfishing,2020-07-24,Clemente,1/2 Day AM,25,"50 Calico Bass Released, 26 Calico Bass, 6 Sand Bass, 3 Bonito, 2 Whitefish, 1 Sheephead"
1237,dana-wharf-sportfishing,2020-07-24,Clemente,1/2 Day PM,23,"50 Calico Bass Released, 17 Calico Bass, 5 Whitefish, 2 Sand Bass"
1238,dana-wharf-sportfishing,2020-07-24,Current,1/2 Day PM,6,"77 Calico Bass Released, 8 Calico Bass"
1239,dana-wharf-sportfishing,2020-07-24,Dana Pride,Full Day,34,"50 Calico Bass Released, 44 Bonito, 15 Calico Bass, 12 Whitefish, 2 Yellowtail, 1 Blue Perch"
1240,dana-wharf-sportfishing,2020-07-24,Fury,Full Day,23,"45 Calico Bass, 28 Blue Perch, 3 Bonito, 2 Jack Mackerel, 1 Whitefish, 1 Sheephead, 1 Sargo"
1241,dana-wharf-sportfishing,2020-07-24,Reel Fun,Full Day,18,"154 Calico Bass Released, 9 Calico Bass, 8 Barracuda, 1 Sand Bass"
1242,dana-wharf-sportfishing,2020-07-24,Sum Fun,1/2 Day Twilight,19,"35 Calico Bass Released, 8 Calico Bass, 2 Sheephead"
1243,dana-wharf-sportfishing,2020-07-24,Sum Fun,3/4 Day,24,"115 Calico Bass Released, 15 Calico Bass, 4 Sheephead, 1 Sand Bass, 1 Barracuda"
1244,dana-wharf-sportfishing,2020-07-25,Boardroom II,1/2 Day AM,2,"35 Calico Bass Released, 7 Sand Bass, 2 Calico Bass"
1245,dana-wharf-sportfishing,2020-07-25,Boardroom II,1/2 Day PM,2,2 Bonito
1246,dana-wharf-sportfishing,2020-07-25,Clemente,1/2 Day AM,26,"40 Calico Bass Released, 8 Calico Bass, 3 Bonito, 2 Triggerfish, 2 Barracuda, 1 Sculpin"
1247,dana-wharf-sportfishing,2020-07-25,Clemente,1/2 Day PM,25,"40 Calico Bass Released, 6 Calico Bass"
1248,dana-wharf-sportfishing,2020-07-25,Dana Pride,3/4 Day,34,"60 Calico Bass Released, 13 Calico Bass, 4 Sand Bass"
1249,dana-wharf-sportfishing,2020-07-25,Fury,Full Day,25,"35 Bonito, 31 Calico Bass, 15 Blue Perch, 3 Barracuda, 1 Sand Bass"
1250,dana-wharf-sportfishing,2020-07-25,Helena,1/2 Day AM,16,"50 Calico Bass Released, 10 Calico Bass"
1251,dana-wharf-sportfishing,2020-07-25,Reel Fun,Full Day,17,"115 Calico Bass Released, 10 Calico Bass, 6 Barracuda, 2 Sand Bass"
1252,dana-wharf-sportfishing,2020-07-25,San Mateo,1/2 Day AM,7,"30 Calico Bass Released, 4 Calico Bass, 3 Sand Bass"
1253,dana-wharf-sportfishing,2020-07-25,San Mateo,1/2 Day PM,6,"21 Sand Bass, 5 Calico Bass Released"
1254,dana-wharf-sportfishing,2020-07-25,Sum Fun,1/2 Day Twilight,24,"40 Calico Bass Released, 3 Whitefish, 2 Barracuda, 1 Calico Bass"
1255,dana-wharf-sportfishing,2020-07-25,Sum Fun,3/4 Day,25,"105 Calico Bass Released, 7 Calico Bass, 1 Whitefish, 1 Sand Bass, 1 Barracuda"
1256,dana-wharf-sportfishing,2020-07-26,Boardroom,1/2 Day PM,6,"64 Calico Bass Released, 9 Calico Bass, 3 Sand Bass"
1257,dana-wharf-sportfishing,2020-07-26,Boardroom II,1/2 Day AM,3,"50 Calico Bass Released, 9 Sand Bass"
1258,dana-wharf-sportfishing,2020-07-26,Boardroom II,1/2 Day PM,4,"25 Calico Bass Released, 3 Calico Bass"
1259,dana-wharf-sportfishing,2020-07-26,Clemente,3/4 Day,25,"43 Calico Bass Released, 3 Sculpin, 2 Calico Bass, 1 Sheephead, 1 Triggerfish, 1 Sand Bass, 1 Rockfish"
1260,dana-wharf-sportfishing,2020-07-26,Dana Pride,Full Day,33,"62 Bonito, 14 Calico Bass, 3 Yellowtail"
1261,dana-wharf-sportfishing,2020-07-26,Fury,Overnight,24,"80 Calico Bass Released, 20 Calico Bass, 8 Whitefish, 6 Blue Perch, 4 Sheephead, 1 Sculpin, 1 Bonito, 1 Yellowtail"
1262,dana-wharf-sportfishing,2020-07-26,Helena,3/4 Day,16,"100 Calico Bass Released, 25 Vermilion Rockfish, 10 Rockfish, 3 Calico Bass"
1263,dana-wharf-sportfishing,2020-07-26,Lex Sea,Full Day,4,13 Yellowtail
1264,dana-wharf-sportfishing,2020-07-26,Reel Fun,1/2 Day AM,16,"84 Calico Bass Released, 11 Calico Bass, 2 Barracuda, 1 Sheephead, 1 Bonito"
1265,dana-wharf-sportfishing,2020-07-26,Reel Fun,1/2 Day PM,21,"35 Calico Bass Released, 7 Calico Bass, 1 Sheephead"
1266,dana-wharf-sportfishing,2020-07-26,San Mateo,1/2 Day PM,8,"22 Sand Bass, 7 Calico Bass Released, 1 Whitefish"
1267,dana-wharf-sportfishing,2020-07-26,Sum Fun,1/2 Day Twilight,25,"50 Calico Bass Released, 5 Barracuda, 2 Whitefish, 1 Calico Bass"
1268,dana-wharf-sportfishing,2020-07-26,Sum Fun,3/4 Day,25,"165 Calico Bass Released, 35 Calico Bass, 15 Whitefish, 5 Bonito, 4 Sand Bass, 4 Barracuda"
1269,dana-wharf-sportfishing,2020-07-27,Boardroom II,1/2 Day PM,3,"45 Calico Bass Released, 2 Calico Bass, 1 Sculpin, 1 Sand Bass"
1270,dana-wharf-sportfishing,2020-07-27,Clemente,1/2 Day AM,26,"62 Calico Bass Released, 20 Bonito, 15 Calico Bass, 3 Sand Bass, 1 Sheephead"
1271,dana-wharf-sportfishing,2020-07-27,Clemente,1/2 Day PM,21,"80 Calico Bass Released, 12 Calico Bass, 5 Sheephead, 3 Sand Bass, 1 Bonito"
1272,dana-wharf-sportfishing,2020-07-27,Sum Fun,3/4 Day,25,"75 Calico Bass Released, 18 Bonito, 10 Calico Bass, 4 Barracuda, 4 Whitefish, 2 Yellowtail, 1 Sheephead"
1273,dana-wharf-sportfishing,2020-07-28,Boardroom II,1/2 Day AM,4,"20 Calico Bass Released, 15 Bonito, 3 Calico Bass, 1 Sheephead, 1 Sand Bass"
1274,dana-wharf-sportfishing,2020-07-28,Clemente,3/4 Day,24,"35 Bonito, 35 Calico Bass Released, 19 Sand Bass, 5 Calico Bass, 4 Sheephead, 4 Whitefish"
1275,dana-wharf-sportfishing,2020-07-28,Fury,Full Day,24,"31 Bonito, 25 Calico Bass, 14 Blue Perch, 3 Opaleye, 2 Yellowtail, 2 Barracuda, 1 Triggerfish, 1 Sheephead"
1276,dana-wharf-sportfishing,2020-07-28,Fury,1.5 Day,22,"15 Bluefin Tuna, 7 Yellowtail, 1 Yellowfin Tuna"
1277,dana-wharf-sportfishing,2020-07-28,Reel Fun,1/2 Day AM,20,"229 Calico Bass Released, 26 Calico Bass, 3 Bonito, 2 Sand Bass, 1 Sheephead, 1 Barracuda"
1278,dana-wharf-sportfishing,2020-07-28,Sum Fun,3/4 Day,25,"47 Calico Bass Released, 2 Sculpin, 2 Calico Bass, 1 Sheephead, 1 Sand Bass"
1279,dana-wharf-sportfishing,2020-07-29,Clemente,1/2 Day AM,25,"75 Calico Bass Released, 14 Whitefish, 11 Rockfish, 8 Calico Bass, 4 Sheephead, 3 Bonito, 1 Barracuda"
1280,dana-wharf-sportfishing,2020-07-29,Clemente,1/2 Day PM,25,"45 Calico Bass Released, 12 Sheephead, 5 Calico Bass, 3 Rockfish, 2 Blue Perch, 1 Sculpin, 1 Whitefish"
1281,dana-wharf-sportfishing,2020-07-29,Dana Pride,3/4 Day,34,"60 Calico Bass Released, 14 Calico Bass, 4 Sand Bass, 3 Sculpin, 3 Whitefish, 2 Sheephead"
1282,dana-wharf-sportfishing,2020-07-29,Fury,Overnight,26,40 Bluefin Tuna
1283,dana-wharf-sportfishing,2020-07-29,Reel Fun,3/4 Day,10,"169 Calico Bass Released, 19 Calico Bass, 3 Sand Bass, 2 Bonito, 1 Barracuda"
1284,dana-wharf-sportfishing,2020-07-29,Sum Fun,1/2 Day Twilight,25,2 Calico Bass
1285,dana-wharf-sportfishing,2020-07-29,Sum Fun,3/4 Day,25,"85 Vermilion Rockfish, 50 Rockfish, 42 Whitefish, 14 Bocaccio, 2 Sculpin"
1286,dana-wharf-sportfishing,2020-07-30,Boardroom,1/2 Day PM,5,"25 Calico Bass Released, 3 Calico Bass"
1287,dana-wharf-sportfishing,2020-07-30,Clemente,Full Day,24,"51 Bonito, 13 Calico Bass, 10 Yellowtail, 2 Sheephead"
1288,dana-wharf-sportfishing,2020-07-30,Dana Pride,Full Day,32,"60 Bonito, 50 Calico Bass Released, 18 Calico Bass, 3 Yellowtail, 2 Blue Perch, 1 Barracuda"
1289,dana-wharf-sportfishing,2020-07-30,Fury,Overnight,15,26 Bluefin Tuna
1290,dana-wharf-sportfishing,2020-07-30,Reel Fun,1/2 Day AM,20,"69 Calico Bass Released, 22 Bonito, 2 Sand Bass, 2 Barracuda, 1 Calico Bass"
1291,dana-wharf-sportfishing,2020-07-30,Reel Fun,1/2 Day PM,19,"32 Calico Bass Released, 4 Calico Bass, 1 Whitefish, 1 Bonito"
1292,dana-wharf-sportfishing,2020-07-30,Sum Fun,3/4 Day,27,"70 Rockfish, 35 Vermilion Rockfish, 16 Whitefish, 5 Bocaccio"
1293,dana-wharf-sportfishing,2020-07-31,Clemente,3/4 Day,26,"18 Calico Bass Released, 3 Sheephead, 1 Blue Perch, 1 Calico Bass, 1 Sculpin"
1294,dana-wharf-sportfishing,2020-07-31,Dana Pride,Full Day,34,"50 Calico Bass Released, 43 Bonito, 11 Calico Bass, 2 Barracuda, 2 Yellowtail, 1 Halibut"
1295,dana-wharf-sportfishing,2020-07-31,Fury,Full Day,26,"39 Calico Bass, 19 Bonito, 18 Yellowtail, 1 Blue Perch"
1296,dana-wharf-sportfishing,2020-07-31,Reel Fun,3/4 Day,15,"18 Calico Bass Released, 1 Sand Bass, 1 Whitefish"
1297,dana-wharf-sportfishing,2020-07-31,Sum Fun,1/2 Day AM,24,14 Bonito
1298,dana-wharf-sportfishing,2020-07-31,Sum Fun,1/2 Day PM,25,7 Vermilion Rockfish
1299,dana-wharf-sportfishing,2020-08-01,Clemente,1/2 Day Twilight,25,"5 Calico Bass Released, 2 Sheephead, 1 Sculpin"
1300,dana-wharf-sportfishing,2020-08-01,Clemente,3/4 Day,24,"195 Vermilion Rockfish, 45 Calico Bass Released, 18 Rockfish, 15 Whitefish, 12 Bocaccio, 3 Sculpin, 1 Calico Bass"
1301,dana-wharf-sportfishing,2020-08-01,Current,1/2 Day AM,6,"30 Vermilion Rockfish, 7 Rockfish, 2 Whitefish"
1302,dana-wharf-sportfishing,2020-08-01,Dana Pride,1/2 Day AM,35,"12 Whitefish, 3 Calico Bass Released"
1303,dana-wharf-sportfishing,2020-08-01,Dana Pride,1/2 Day PM,35,"10 Sand Bass Released, 2 Sand Bass"
1304,dana-wharf-sportfishing,2020-08-01,Fury,Full Day,25,"50 Bonito, 37 Calico Bass, 12 Yellowtail, 1 Sheephead, 1 Barracuda, 1 Blue Perch"
1305,dana-wharf-sportfishing,2020-08-01,Helena,3/4 Day,18,"35 Vermilion Rockfish, 30 Rockfish"
1306,dana-wharf-sportfishing,2020-08-01,Reel Fun,1/2 Day AM,19,"8 Calico Bass Released, 7 Whitefish"
1307,dana-wharf-sportfishing,2020-08-01,Reel Fun,1/2 Day PM,19,"7 Sand Bass Released, 1 Sand Bass, 1 Sculpin"
1308,dana-wharf-sportfishing,2020-08-01,San Mateo,1/2 Day AM,10,"1 Sand Bass, 1 Sand Bass Released"
1309,dana-wharf-sportfishing,2020-08-01,San Mateo,1/2 Day PM,5,"3 Rockfish, 1 Calico Bass Released"
1310,dana-wharf-sportfishing,2020-08-01,Sum Fun,3/4 Day,24,"80 Rockfish, 35 Vermilion Rockfish, 10 Bocaccio"
1311,dana-wharf-sportfishing,2020-08-02,Boardroom II,1/2 Day AM,4,20 Sand Bass
1312,dana-wharf-sportfishing,2020-08-02,Clemente,3/4 Day,26,"67 Vermilion Rockfish, 60 Rockfish, 15 Whitefish, 12 Bocaccio"
1313,dana-wharf-sportfishing,2020-08-02,Dana Pride,Full Day,33,"44 Bonito, 40 Calico Bass Released, 22 Yellowtail, 11 Calico Bass"
1314,dana-wharf-sportfishing,2020-08-02,Sum Fun,1/2 Day AM,25,"32 Calico Bass Released, 2 Whitefish, 2 Sand Bass"
1315,dana-wharf-sportfishing,2020-08-02,Sum Fun,1/2 Day PM,25,"79 Calico Bass Released, 7 Calico Bass, 3 Sheephead, 2 Sand Bass"
1316,dana-wharf-sportfishing,2020-08-02,Sum Fun,1/2 Day Twilight,24,"20 Calico Bass Released, 1 Sand Bass, 1 Calico Bass"
1317,dana-wharf-sportfishing,2020-08-03,Clemente,3/4 Day,25,"40 Rockfish, 35 Vermilion Rockfish, 27 Bocaccio, 15 Whitefish, 3 Sculpin, 2 Calico Bass, 1 Sand Bass"
1318,dana-wharf-sportfishing,2020-08-03,Dana Pride,1/2 Day AM,30,"41 Calico Bass Released, 3 Rockfish, 2 Calico Bass, 2 Bonito, 1 Sheephead"
1319,dana-wharf-sportfishing,2020-08-03,Dana Pride,1/2 Day PM,34,"190 Calico Bass Released, 18 Calico Bass, 4 Sand Bass, 1 Bonito"
1320,dana-wharf-sportfishing,2020-08-03,Fury,Full Day,24,"181 Calico Bass Released, 95 Bonito, 46 Calico Bass, 9 Yellowtail, 1 Blue Perch"
1321,dana-wharf-sportfishing,2020-08-03,Fury,1.5 Day,20,8 Bluefin Tuna
1322,dana-wharf-sportfishing,2020-08-03,Hot Spot,Full Day,6,"30 Calico Bass Released, 20 Bonito, 16 Calico Bass, 1 Yellowtail"
1323,dana-wharf-sportfishing,2020-08-03,Lex Sea,Full Day,4,"40 Bonito, 4 Calico Bass, 4 Yellowtail"
1324,dana-wharf-sportfishing,2020-08-03,San Mateo,1/2 Day AM,11,"50 Calico Bass Released, 2 Calico Bass, 1 Sand Bass"
1325,dana-wharf-sportfishing,2020-08-03,Sum Fun,3/4 Day,22,"83 Vermilion Rockfish, 38 Rockfish, 24 Whitefish, 4 Bocaccio, 3 Sculpin"
1326,dana-wharf-sportfishing,2020-08-04,Clemente,1/2 Day AM,25,"90 Calico Bass Released, 12 Calico Bass, 4 Sand Bass, 1 Sheephead"
1327,dana-wharf-sportfishing,2020-08-04,Clemente,1/2 Day PM,25,"100 Calico Bass Released, 16 Calico Bass, 4 Sheephead, 4 Sand Bass, 1 Sculpin"
1328,dana-wharf-sportfishing,2020-08-04,Hot Spot,1/2 Day AM,3,"10 Calico Bass Released, 1 Sand Bass"
1329,dana-wharf-sportfishing,2020-08-04,Lex Sea,Full Day,4,"30 Bonito, 3 Yellowtail"
1330,dana-wharf-sportfishing,2020-08-04,Reel Fun,1/2 Day AM,7,"60 Calico Bass Released, 7 Calico Bass, 1 Sand Bass"
1331,dana-wharf-sportfishing,2020-08-04,Sum Fun,3/4 Day,25,"222 Calico Bass Released, 24 Calico Bass, 4 Sheephead, 1 Yellowtail"
1332,dana-wharf-sportfishing,2020-08-05,Boardroom,Full Day,4,"5 Bluefin Tuna, 1 Yellowfin Tuna"
1333,dana-wharf-sportfishing,2020-08-05,Boardroom II,1/2 Day PM,4,"50 Calico Bass Released, 7 Calico Bass"
1334,dana-wharf-sportfishing,2020-08-05,Dana Pride,3/4 Day,30,"85 Calico Bass Released, 21 Calico Bass, 6 Sand Bass, 2 Sheephead"
1335,dana-wharf-sportfishing,2020-08-05,Fury,Full Day,23,"70 Calico Bass Released, 21 Bonito, 5 Sheephead, 5 Calico Bass, 1 Yellowtail, 1 Blue Perch, 1 Barracuda"
1336,dana-wharf-sportfishing,2020-08-05,Fury,1.5 Day,25,"22 Yellowfin Tuna, 9 Yellowtail, 3 Bluefin Tuna"
1337,dana-wharf-sportfishing,2020-08-05,Helena,3/4 Day,15,"85 Calico Bass Released, 4 Calico Bass"
