,Landing,Date,Boat,Trip Type,Anglers,Fish Count
4060,dana-wharf-sportfishing,2020-09-06,Sum Fun,1/2 Day PM,31,"91 Calico Bass Released, 6 Sand Bass, 5 Calico Bass, 3 Sheephead"
4061,dana-wharf-sportfishing,2020-09-07,Boardroom II,1/2 Day AM,4,"30 Calico Bass Released, 8 Bonito, 3 Calico Bass, 1 Sand Bass"
4062,dana-wharf-sportfishing,2020-09-07,Clemente,1/2 Day AM,33,"85 Calico Bass Released, 72 Bonito, 12 Sand Bass, 10 Calico Bass, 1 Sculpin"
4063,dana-wharf-sportfishing,2020-09-07,Clemente,1/2 Day PM,32,"85 Calico Bass Released, 25 Calico Bass, 15 Bonito, 6 Sheephead, 3 Sand Bass"
4064,dana-wharf-sportfishing,2020-09-07,Dana Pride,Full Day,35,8 Yellowtail
4065,dana-wharf-sportfishing,2020-09-07,Fury,Overnight,27,"130 Calico Bass, 34 Whitefish, 26 Blue Perch, 23 Bonito, 8 Sheephead, 4 Rockfish, 3 Yellowtail"
4066,dana-wharf-sportfishing,2020-09-07,Helena,Full Day,12,"12 Vermilion Rockfish, 2 Sand Bass, 2 Calico Bass, 1 Sheephead, 1 Sculpin"
4067,dana-wharf-sportfishing,2020-09-07,Reel Fun,1/2 Day AM,25,"32 Calico Bass Released, 9 Calico Bass, 2 Bonito, 2 Sand Bass, 1 Sculpin, 1 Sheephead"
4068,dana-wharf-sportfishing,2020-09-07,Reel Fun,1/2 Day PM,20,"47 Calico Bass Released, 4 Calico Bass, 1 Sheephead, 1 Sculpin, 1 Bonito"
4069,dana-wharf-sportfishing,2020-09-07,Sum Fun,3/4 Day,29,3 Yellowtail
4070,dana-wharf-sportfishing,2020-09-08,Boardroom II,1/2 Day PM,4,"30 Calico Bass Released, 3 Calico Bass, 3 Bonito"
4071,dana-wharf-sportfishing,2020-09-08,Clemente,3/4 Day,29,8 Yellowtail
4072,dana-wharf-sportfishing,2020-09-08,Fury,Overnight,25,"80 Calico Bass, 30 Whitefish, 22 Yellowtail, 15 Bonito, 10 Blue Perch, 10 Rockfish, 8 Barracuda"
4073,dana-wharf-sportfishing,2020-09-08,Lex Sea,Full Day,2,2 Bluefin Tuna
4074,dana-wharf-sportfishing,2020-09-08,Reel Fun,3/4 Day,8,"59 Calico Bass Released, 40 Bonito, 11 Calico Bass, 5 Sand Bass"
4075,dana-wharf-sportfishing,2020-09-08,Sum Fun,1/2 Day AM,19,"60 Calico Bass Released, 45 Bonito, 3 Calico Bass, 1 Sculpin, 1 Sand Bass, 1 Sheephead"
4076,dana-wharf-sportfishing,2020-09-09,Clemente,3/4 Day,15,"100 Calico Bass Released, 9 Calico Bass, 7 Sand Bass, 3 Bonito, 1 Yellowtail"
4077,dana-wharf-sportfishing,2020-09-09,Current,1/2 Day AM,6,"40 Calico Bass Released, 6 Calico Bass, 4 Sand Bass"
4078,dana-wharf-sportfishing,2020-09-09,Dana Pride,Full Day,21,"29 Yellowtail, 3 Dorado"
4079,dana-wharf-sportfishing,2020-09-09,Reel Fun,1/2 Day AM,21,"100 Calico Bass Released, 7 Sheephead, 4 Bonito, 3 Calico Bass"
4080,dana-wharf-sportfishing,2020-09-09,Sum Fun,3/4 Day,18,"30 Rockfish, 4 Whitefish, 1 Bonito"
4081,dana-wharf-sportfishing,2020-09-10,Clemente,1/2 Day AM,21,"100 Calico Bass Released, 14 Sand Bass, 7 Calico Bass, 1 Bonito"
4082,dana-wharf-sportfishing,2020-09-10,Current,Full Day,4,10 Yellowtail
4083,dana-wharf-sportfishing,2020-09-10,Fury,2 Day,16,"55 Yellowtail, 32 Dorado, 13 Skipjack Tuna, 12 Yellowfin Tuna, 3 Bluefin Tuna"
4084,dana-wharf-sportfishing,2020-09-10,San Mateo,1/2 Day AM,5,"27 Calico Bass Released, 12 Sand Bass, 1 Sheephead, 1 Sculpin"
4085,dana-wharf-sportfishing,2020-09-10,Sum Fun,3/4 Day,23,"160 Calico Bass Released, 10 Calico Bass, 10 Bonito, 4 Sand Bass, 1 Sheephead"
4086,dana-wharf-sportfishing,2020-09-11,Boardroom,1/2 Day AM,5,"30 Calico Bass Released, 15 Sand Bass, 7 Calico Bass"
4087,dana-wharf-sportfishing,2020-09-11,Clemente,3/4 Day,31,"100 Calico Bass Released, 26 Calico Bass, 24 Bonito, 19 Sculpin, 7 Sand Bass, 6 Sheephead, 3 Whitefish"
4088,dana-wharf-sportfishing,2020-09-11,Current,1/2 Day AM,5,"100 Calico Bass Released, 25 Calico Bass"
4089,dana-wharf-sportfishing,2020-09-11,Dana Pride,Full Day,34,"29 Yellowtail, 2 Bonito"
4090,dana-wharf-sportfishing,2020-09-11,Fury,Overnight,25,"101 Calico Bass, 47 Bonito, 29 Yellowtail, 9 Sheephead, 4 Whitefish, 1 Rockfish"
4091,dana-wharf-sportfishing,2020-09-11,Helena,3/4 Day,17,"100 Calico Bass Released, 23 Vermilion Rockfish, 10 Rockfish, 4 Calico Bass, 4 Bocaccio, 1 Whitefish, 1 Sheephead, 1 Sculpin, 1 Sand Bass"
4092,dana-wharf-sportfishing,2020-09-11,Reel Fun,Full Day,16,"254 Calico Bass Released, 7 Sand Bass, 5 Calico Bass, 4 Bonito, 1 Sheephead"
4093,dana-wharf-sportfishing,2020-09-11,Sum Fun,Full Day,24,"120 Bonito, 2 Sheephead, 1 Calico Bass"
4094,dana-wharf-sportfishing,2020-09-12,Boardroom II,1/2 Day AM,4,"30 Calico Bass Released, 6 Calico Bass, 1 Bonito"
4095,dana-wharf-sportfishing,2020-09-12,Boardroom II,1/2 Day PM,4,"40 Calico Bass Released, 5 Calico Bass, 3 Bonito"
4096,dana-wharf-sportfishing,2020-09-12,Clemente,3/4 Day,13,"100 Calico Bass Released, 48 Bonito, 17 Sand Bass, 6 Calico Bass"
4097,dana-wharf-sportfishing,2020-09-12,Current,1/2 Day AM,6,"50 Calico Bass Released, 13 Calico Bass, 2 Bonito"
4098,dana-wharf-sportfishing,2020-09-12,Current,1/2 Day PM,4,"50 Calico Bass Released, 8 Calico Bass, 7 Bonito"
4099,dana-wharf-sportfishing,2020-09-12,Dana Pride,1/2 Day AM,40,"60 Calico Bass Released, 11 Bonito, 5 Calico Bass, 3 Sand Bass, 2 Sheephead, 1 Whitefish"
4100,dana-wharf-sportfishing,2020-09-12,Dana Pride,1/2 Day PM,40,"20 Calico Bass Released, 12 Bonito, 3 Sand Bass, 2 Sheephead"
4101,dana-wharf-sportfishing,2020-09-12,Fury,Full Day,18,"300 Calico Bass Released, 21 Calico Bass, 13 Bonito, 2 Blue Perch, 2 Yellowtail, 1 Whitefish"
4102,dana-wharf-sportfishing,2020-09-12,Helena,3/4 Day,18,"26 Bonito, 2 Calico Bass, 1 Sand Bass"
4103,dana-wharf-sportfishing,2020-09-12,Hot Spot,Full Day,6,"40 Calico Bass Released, 5 Bonito, 3 Yellowtail, 1 Calico Bass, 1 Sheephead"
4104,dana-wharf-sportfishing,2020-09-12,Reel Fun,Full Day,10,"109 Calico Bass Released, 71 Bonito, 6 Calico Bass, 4 Sand Bass"
4105,dana-wharf-sportfishing,2020-09-12,Sum Fun,1/2 Day AM,29,"90 Calico Bass Released, 8 Calico Bass, 5 Bonito, 4 Sheephead, 2 Sand Bass"
4106,dana-wharf-sportfishing,2020-09-12,Sum Fun,1/2 Day PM,13,"35 Calico Bass Released, 31 Bonito, 2 Sand Bass, 2 Calico Bass"
4107,dana-wharf-sportfishing,2020-09-13,Boardroom II,1/2 Day AM,4,"50 Calico Bass Released, 4 Calico Bass, 3 Bonito"
4108,dana-wharf-sportfishing,2020-09-13,Boardroom II,1/2 Day PM,4,"40 Calico Bass Released, 5 Calico Bass, 2 Sand Bass"
4109,dana-wharf-sportfishing,2020-09-13,Clemente,Full Day,25,"85 Bonito, 30 Calico Bass Released, 6 Calico Bass, 5 Yellowtail"
4110,dana-wharf-sportfishing,2020-09-13,Current,1/2 Day AM,6,"47 Calico Bass Released, 8 Calico Bass, 2 Bonito"
4111,dana-wharf-sportfishing,2020-09-13,Dana Pride,Full Day,34,"142 Bonito, 11 Calico Bass, 6 Yellowtail, 2 Barracuda, 1 Sheephead"
4112,dana-wharf-sportfishing,2020-09-13,Fury,Overnight,20,"30 Bonito, 28 Yellowtail, 26 Calico Bass"
4113,dana-wharf-sportfishing,2020-09-13,Helena,Full Day,12,16 Bonito
4114,dana-wharf-sportfishing,2020-09-13,Reel Fun,1/2 Day PM,17,"43 Calico Bass Released, 6 Calico Bass, 4 Sand Bass, 2 Sheephead, 1 Bonito"
4115,dana-wharf-sportfishing,2020-09-13,San Mateo,3/4 Day,10,"75 Calico Bass Released, 32 Bonito, 2 Sheephead, 1 Sand Bass, 1 Calico Bass"
4116,dana-wharf-sportfishing,2020-09-13,Sum Fun,1/2 Day AM,29,"120 Calico Bass Released, 6 Bonito, 3 Calico Bass, 1 Sheephead"
4117,dana-wharf-sportfishing,2020-09-13,Sum Fun,1/2 Day PM,30,"70 Calico Bass Released, 7 Bonito, 4 Sand Bass, 1 Sheephead, 1 Calico Bass, 1 Whitefish"
4118,dana-wharf-sportfishing,2020-09-14,Clemente,1/2 Day AM,23,"67 Calico Bass Released, 18 Sand Bass, 14 Calico Bass, 1 Sheephead, 1 Sculpin"
4119,dana-wharf-sportfishing,2020-09-14,Dana Pride,Full Day,19,"64 Bonito, 13 Yellowtail, 2 Calico Bass"
4120,dana-wharf-sportfishing,2020-09-14,Fury,Overnight,13,"65 Calico Bass, 18 Bonito, 15 Yellowtail, 5 Barracuda, 1 Blue Perch"
4121,dana-wharf-sportfishing,2020-09-14,Helena,3/4 Day,11,"6 Sculpin, 4 Sand Bass"
4122,dana-wharf-sportfishing,2020-09-14,Reel Fun,1/2 Day Twilight,16,"35 Calico Bass Released, 2 Rockfish, 1 Whitefish, 1 Sand Bass, 1 Calico Bass"
4123,dana-wharf-sportfishing,2020-09-14,Sum Fun,3/4 Day,28,"90 Calico Bass Released, 10 Bonito, 3 Sand Bass, 2 Calico Bass, 1 Sheephead"
4124,dana-wharf-sportfishing,2020-09-15,Boardroom II,1/2 Day AM,4,7 Bonito
4125,dana-wharf-sportfishing,2020-09-15,Clemente,3/4 Day,24,"120 Bonito, 1 Calico Bass"
4126,dana-wharf-sportfishing,2020-09-15,Fury,Overnight,25,"81 Calico Bass, 65 Bonito, 25 Rockfish, 16 Sheephead, 10 Whitefish, 5 Barracuda, 2 Blue Perch, 1 Yellowtail"
4127,dana-wharf-sportfishing,2020-09-15,Reel Fun,1/2 Day AM,21,46 Bonito
4128,dana-wharf-sportfishing,2020-09-15,Sum Fun,3/4 Day,29,"149 Bonito, 52 Calico Bass Released, 1 Calico Bass"
4129,dana-wharf-sportfishing,2020-09-16,Clemente,3/4 Day,20,"65 Bonito, 8 Sand Bass, 6 Calico Bass, 3 Sheephead"
4130,dana-wharf-sportfishing,2020-09-16,Current,1/2 Day AM,2,10 Calico Bass
4131,dana-wharf-sportfishing,2020-09-16,Dana Pride,Full Day,31,"155 Bonito, 30 Calico Bass Released, 12 Yellowtail, 4 Calico Bass"
4132,dana-wharf-sportfishing,2020-09-16,Sum Fun,3/4 Day,31,"150 Calico Bass Released, 14 Calico Bass, 10 Bonito, 4 Sand Bass, 2 Yellowtail, 1 Whitefish"
4133,dana-wharf-sportfishing,2020-09-17,Boardroom,1/2 Day AM,6,"30 Calico Bass Released, 7 Calico Bass, 2 Sand Bass"
4134,dana-wharf-sportfishing,2020-09-17,Clemente,1/2 Day AM,29,"90 Calico Bass Released, 5 Calico Bass, 4 Sand Bass, 1 Sculpin"
4135,dana-wharf-sportfishing,2020-09-17,Fury,Full Day,23,"169 Calico Bass Released, 115 Bonito, 22 Calico Bass, 1 Barracuda"
4136,dana-wharf-sportfishing,2020-09-17,Fury,1.5 Day,24,98 Yellowfin Tuna
4137,dana-wharf-sportfishing,2020-09-17,Sum Fun,3/4 Day,29,"103 Calico Bass Released, 6 Calico Bass, 5 Bonito, 2 Whitefish, 2 Sand Bass, 1 Sheephead"
4138,dana-wharf-sportfishing,2020-09-18,Boardroom,1/2 Day AM,6,"80 Calico Bass Released, 9 Calico Bass, 3 Sand Bass, 1 Rockfish"
4139,dana-wharf-sportfishing,2020-09-18,Clemente,1/2 Day AM,30,"85 Calico Bass Released, 6 Sheephead, 4 Calico Bass, 3 Sand Bass, 1 Sculpin"
4140,dana-wharf-sportfishing,2020-09-18,Current,1/2 Day AM,6,"50 Calico Bass Released, 5 Calico Bass, 1 Sand Bass"
4141,dana-wharf-sportfishing,2020-09-18,Dana Pride,Full Day,34,"26 Yellowtail, 25 Calico Bass Released, 8 Calico Bass, 5 Bonito, 2 Sheephead"
4142,dana-wharf-sportfishing,2020-09-18,Hot Spot,1/2 Day PM,5,"12 Bonito, 5 Calico Bass Released"
4143,dana-wharf-sportfishing,2020-09-18,Sum Fun,3/4 Day,31,"90 Calico Bass Released, 6 Bonito, 3 Calico Bass, 1 Sand Bass"
4144,dana-wharf-sportfishing,2020-09-19,Boardroom II,1/2 Day PM,3,"15 Calico Bass Released, 5 Calico Bass, 3 Bonito"
4145,dana-wharf-sportfishing,2020-09-19,Clemente,3/4 Day,29,"145 Vermilion Rockfish, 55 Bocaccio, 25 Rockfish, 18 Whitefish, 17 Sculpin"
4146,dana-wharf-sportfishing,2020-09-19,Current,1/2 Day AM,2,6 Calico Bass
4147,dana-wharf-sportfishing,2020-09-19,Current,1/2 Day PM,3,"5 Calico Bass, 1 Sand Bass"
4148,dana-wharf-sportfishing,2020-09-19,Dana Pride,1/2 Day AM,40,"30 Calico Bass Released, 9 Bonito, 4 Calico Bass, 2 Sheephead, 1 Whitefish, 1 Sculpin"
4149,dana-wharf-sportfishing,2020-09-19,Dana Pride,1/2 Day PM,37,"25 Calico Bass Released, 5 Calico Bass, 1 Sculpin, 1 Halibut"
4150,dana-wharf-sportfishing,2020-09-19,Helena,3/4 Day,18,"100 Calico Bass Released, 5 Calico Bass, 4 Sheephead"
4151,dana-wharf-sportfishing,2020-09-19,Hot Spot,1/2 Day PM,6,"24 Calico Bass Released, 7 Bonito, 1 Yellowtail"
4152,dana-wharf-sportfishing,2020-09-19,Lex Sea,Full Day,4,"15 Calico Bass Released, 7 Bonito, 3 Barracuda"
4153,dana-wharf-sportfishing,2020-09-19,Reel Fun,Full Day,10,"45 Calico Bass Released, 20 Bonito, 4 Calico Bass, 1 Sand Bass"
4154,dana-wharf-sportfishing,2020-09-19,San Mateo,Full Day,11,"77 Calico Bass Released, 3 Bonito, 1 Sand Bass"
4155,dana-wharf-sportfishing,2020-09-19,Sum Fun,1/2 Day PM,30,"70 Calico Bass Released, 10 Calico Bass, 5 Sheephead, 2 Bonito"
4156,dana-wharf-sportfishing,2020-09-20,Boardroom,1/2 Day PM,6,"56 Calico Bass Released, 8 Calico Bass, 1 Sand Bass"
4157,dana-wharf-sportfishing,2020-09-20,Boardroom II,Full Day,4,"15 Bonito, 15 Calico Bass, 5 Yellowtail, 1 Sheephead"
4158,dana-wharf-sportfishing,2020-09-20,Clemente,1/2 Day AM,30,"50 Calico Bass Released, 6 Calico Bass, 2 Sand Bass, 1 Sheephead"
4159,dana-wharf-sportfishing,2020-09-20,Clemente,1/2 Day PM,30,"60 Calico Bass Released, 12 Calico Bass, 8 Sand Bass, 5 Sheephead"
4160,dana-wharf-sportfishing,2020-09-20,Clemente,1/2 Day Twilight,25,7 Sand Bass
4161,dana-wharf-sportfishing,2020-09-20,Current,Full Day,6,"30 Bonito, 13 Yellowtail, 7 Calico Bass, 1 Sheephead"
4162,dana-wharf-sportfishing,2020-09-20,Dana Pride,Full Day,35,"50 Calico Bass Released, 37 Bonito, 16 Yellowtail, 9 Calico Bass"
4163,dana-wharf-sportfishing,2020-09-20,Helena,3/4 Day,11,"20 Rockfish, 15 Vermilion Rockfish, 10 Bocaccio"
4164,dana-wharf-sportfishing,2020-09-20,Hot Spot,1/2 Day AM,6,"25 Bonito, 14 Calico Bass"
4165,dana-wharf-sportfishing,2020-09-20,Hot Spot,1/2 Day PM,6,"11 Calico Bass, 2 Bonito"
4166,dana-wharf-sportfishing,2020-09-20,Reel Fun,1/2 Day AM,19,"6 Bonito, 2 Whitefish, 2 Sand Bass, 1 Rockfish"
4167,dana-wharf-sportfishing,2020-09-20,Reel Fun,1/2 Day PM,22,"4 Bonito, 4 Calico Bass, 2 Sand Bass, 1 Rockfish, 1 Whitefish"
4168,dana-wharf-sportfishing,2020-09-20,San Mateo,3/4 Day,10,"21 Sculpin, 15 Rockfish, 11 Vermilion Rockfish, 6 Whitefish, 3 Bonito, 1 Sand Bass"
4169,dana-wharf-sportfishing,2020-09-20,Sum Fun,1/2 Day Twilight,31,"35 Calico Bass Released, 2 Calico Bass, 2 Bonito"
4170,dana-wharf-sportfishing,2020-09-20,Sum Fun,Full Day,26,"35 Bonito, 3 Yellowtail"
4171,dana-wharf-sportfishing,2020-09-21,Boardroom II,Full Day,1,"5 Bonito, 5 Calico Bass, 5 Yellowtail"
4172,dana-wharf-sportfishing,2020-09-21,Clemente,3/4 Day,30,"130 Calico Bass Released, 54 Bonito, 18 Sand Bass, 17 Sculpin, 16 Calico Bass, 4 Sheephead"
4173,dana-wharf-sportfishing,2020-09-21,Current,1/2 Day AM,4,"15 Calico Bass, 7 Bonito, 1 Halibut"
4174,dana-wharf-sportfishing,2020-09-21,Dana Pride,Full Day,21,"64 Bonito, 25 Yellowtail, 20 Calico Bass Released, 2 Calico Bass"
4175,dana-wharf-sportfishing,2020-09-21,Reel Fun,1/2 Day AM,24,"79 Calico Bass Released, 5 Sheephead, 4 Calico Bass, 3 Sand Bass, 2 Rockfish"
4176,dana-wharf-sportfishing,2020-09-21,Sum Fun,1/2 Day AM,17,"49 Rockfish, 33 Vermilion Rockfish, 30 Whitefish, 27 Bocaccio, 1 Sheephead"
4177,dana-wharf-sportfishing,2020-09-22,Boardroom,Full Day,6,"30 Bonito, 21 Calico Bass, 19 Yellowtail"
4178,dana-wharf-sportfishing,2020-09-22,Clemente,1/2 Day AM,18,"52 Calico Bass Released, 12 Calico Bass, 10 Sand Bass, 5 Sculpin, 5 Sheephead"
4179,dana-wharf-sportfishing,2020-09-22,Current,1/2 Day AM,4,"30 Calico Bass Released, 11 Calico Bass, 1 White Seabass"
4180,dana-wharf-sportfishing,2020-09-22,Reel Fun,1/2 Day PM,15,"25 Calico Bass Released, 4 Sand Bass, 3 Calico Bass, 2 Whitefish, 2 Bonito"
4181,dana-wharf-sportfishing,2020-09-22,Sum Fun,3/4 Day,25,"152 Calico Bass Released, 19 Calico Bass, 9 Sheephead, 7 Sand Bass, 6 Whitefish, 4 Bonito"
4182,dana-wharf-sportfishing,2020-09-23,Clemente,1/2 Day Twilight,25,"46 Calico Bass Released, 3 Calico Bass"
4183,dana-wharf-sportfishing,2020-09-23,Clemente,Full Day,11,"80 Calico Bass Released, 55 Sculpin, 45 Bocaccio, 18 Vermilion Rockfish, 18 Rockfish, 12 Whitefish, 3 Sheephead, 3 Calico Bass, 2 Sand Bass"
4184,dana-wharf-sportfishing,2020-09-23,Current,Full Day,5,"25 Bonito, 20 Yellowtail"
4185,dana-wharf-sportfishing,2020-09-23,Dana Pride,Full Day,34,"43 Yellowtail, 27 Bonito, 2 Calico Bass"
4186,dana-wharf-sportfishing,2020-09-23,Fury,2 Day,18,"10 Yellowtail, 6 Yellowfin Tuna, 4 Dorado"
4187,dana-wharf-sportfishing,2020-09-23,Reel Fun,1/2 Day AM,22,"100 Calico Bass Released, 6 Bonito, 5 Sheephead, 4 Calico Bass, 2 Sand Bass, 1 Blue Perch"
4188,dana-wharf-sportfishing,2020-09-23,Sum Fun,1/2 Day Twilight,25,"100 Calico Bass Released, 5 Calico Bass, 2 Sand Bass"
4189,dana-wharf-sportfishing,2020-09-23,Sum Fun,3/4 Day,21,"70 Rockfish, 70 Whitefish, 32 Bocaccio, 25 Vermilion Rockfish, 10 Sculpin, 4 Sheephead"
4190,dana-wharf-sportfishing,2020-09-24,Boardroom II,1/2 Day AM,3,"30 Calico Bass Released, 10 Sculpin, 3 Sand Bass, 1 Sheephead, 1 Calico Bass"
4191,dana-wharf-sportfishing,2020-09-24,Boardroom II,1/2 Day PM,2,"30 Calico Bass Released, 8 Sculpin, 1 Sheephead"
4192,dana-wharf-sportfishing,2020-09-24,Clemente,1/2 Day AM,9,"20 Calico Bass Released, 2 Calico Bass, 2 Rockfish"
4193,dana-wharf-sportfishing,2020-09-24,Dana Pride,1/2 Day AM,26,"120 Calico Bass Released, 12 Sheephead, 5 Bonito, 3 Calico Bass, 2 Sand Bass, 1 Whitefish"
4194,dana-wharf-sportfishing,2020-09-24,Fury,Overnight,23,"165 Calico Bass Released, 29 Bonito, 29 Calico Bass, 4 Yellowtail, 1 Sheephead"
4195,dana-wharf-sportfishing,2020-09-24,Helena,3/4 Day,14,"75 Calico Bass Released, 15 Rockfish, 10 Vermilion Rockfish"
4196,dana-wharf-sportfishing,2020-09-24,Sum Fun,3/4 Day,20,"70 Rockfish, 40 Sculpin, 35 Vermilion Rockfish, 35 Whitefish, 30 Bocaccio"
4197,dana-wharf-sportfishing,2020-09-25,Boardroom II,3/4 Day,4,"8 Yellowtail, 1 Calico Bass"
4198,dana-wharf-sportfishing,2020-09-25,Clemente,3/4 Day,28,"50 Rockfish, 25 Bocaccio, 15 Sculpin, 15 Vermilion Rockfish"
4199,dana-wharf-sportfishing,2020-09-25,Dana Pride,Full Day,35,"140 Bonito, 22 Yellowtail, 15 Calico Bass Released, 3 Barracuda, 2 Calico Bass"
4200,dana-wharf-sportfishing,2020-09-25,Fury,Overnight,26,1 Bluefin Tuna
4201,dana-wharf-sportfishing,2020-09-25,Helena,Full Day,9,"7 Rockfish, 6 Sculpin, 5 Bonito, 2 Vermilion Rockfish, 2 Calico Bass, 1 Sand Bass"
4202,dana-wharf-sportfishing,2020-09-25,Sum Fun,1/2 Day AM,28,"90 Calico Bass Released, 15 Calico Bass, 10 Sheephead, 8 Sand Bass, 4 Sculpin, 4 Rockfish, 2 Bonito, 1 Sargo"
4203,dana-wharf-sportfishing,2020-09-26,Clemente,1/2 Day AM,29,"100 Calico Bass Released, 50 Bonito, 5 Calico Bass, 4 Sand Bass"
4204,dana-wharf-sportfishing,2020-09-26,Clemente,1/2 Day PM,30,"100 Calico Bass Released, 9 Calico Bass, 5 Bonito, 2 Sand Bass, 1 Sculpin"
4205,dana-wharf-sportfishing,2020-09-26,Current,Full Day,4,"20 Yellowtail, 2 Bonito"
4206,dana-wharf-sportfishing,2020-09-26,Dana Pride,Full Day,34,"134 Bonito, 24 Yellowtail, 4 Calico Bass, 1 Barracuda"
4207,dana-wharf-sportfishing,2020-09-26,Fury,Overnight,24,48 Bluefin Tuna
4208,dana-wharf-sportfishing,2020-09-26,Helena,3/4 Day,17,"11 Vermilion Rockfish, 10 Sculpin, 8 Rockfish, 8 Bonito, 3 Sand Bass, 3 Bocaccio"
4209,dana-wharf-sportfishing,2020-09-26,Hot Spot,Full Day,6,"50 Calico Bass Released, 10 Bonito, 1 Calico Bass, 1 Yellowtail"
4210,dana-wharf-sportfishing,2020-09-26,Lex Sea,Full Day,4,"20 Bonito, 1 Mako Shark, 1 Yellowtail"
4211,dana-wharf-sportfishing,2020-09-26,Reel Fun,Full Day,24,"127 Calico Bass Released, 37 Bonito, 7 Calico Bass, 2 Sand Bass, 1 Sculpin"
4212,dana-wharf-sportfishing,2020-09-26,San Mateo,Full Day,7,"45 Bonito, 6 Calico Bass, 3 Yellowtail, 2 Sheephead"
4213,dana-wharf-sportfishing,2020-09-26,Sum Fun,1/2 Day Twilight,30,"40 Calico Bass Released, 2 Calico Bass, 1 Sheephead, 1 Sculpin, 1 Sand Bass, 1 Bonito"
4214,dana-wharf-sportfishing,2020-09-26,Sum Fun,3/4 Day,30,"65 Sculpin, 55 Rockfish, 25 Bocaccio, 18 Vermilion Rockfish"
4215,dana-wharf-sportfishing,2020-09-27,Boardroom II,Full Day,4,"20 Bonito, 17 Yellowtail, 2 Calico Bass"
4216,dana-wharf-sportfishing,2020-09-27,Clemente,Full Day,24,"140 Bonito, 2 Calico Bass"
4217,dana-wharf-sportfishing,2020-09-27,Current,1/2 Day AM,6,"60 Calico Bass Released, 10 Calico Bass, 5 Bonito"
4218,dana-wharf-sportfishing,2020-09-27,Dana Pride,1/2 Day AM,40,"30 Calico Bass Released, 3 Sand Bass, 3 Bonito, 1 Sculpin"
4219,dana-wharf-sportfishing,2020-09-27,Dana Pride,1/2 Day PM,35,"75 Calico Bass Released, 13 Calico Bass, 6 Sand Bass, 2 Bonito, 1 Sculpin"
4220,dana-wharf-sportfishing,2020-09-27,Fury,Full Day,25,"105 Bonito, 5 Calico Bass, 1 Yellowtail"
4221,dana-wharf-sportfishing,2020-09-27,Helena,3/4 Day,18,"11 Rockfish, 4 Bonito, 3 Vermilion Rockfish"
4222,dana-wharf-sportfishing,2020-09-27,Hot Spot,1/2 Day PM,6,"20 Calico Bass, 15 Sand Bass, 3 Bonito"
4223,dana-wharf-sportfishing,2020-09-27,Lex Sea,Full Day,2,"2 Bluefin Tuna, 1 Yellowfin Tuna"
4224,dana-wharf-sportfishing,2020-09-27,Reel Fun,3/4 Day,15,"40 Bonito, 30 Rockfish, 15 Calico Bass Released, 5 Vermilion Rockfish"
4225,dana-wharf-sportfishing,2020-09-27,Sum Fun,3/4 Day,30,"167 Calico Bass Released, 14 Sheephead, 10 Calico Bass, 9 Sand Bass, 4 Bonito"
4226,dana-wharf-sportfishing,2020-09-28,Boardroom II,1/2 Day AM,4,"40 Calico Bass Released, 4 Sculpin, 3 Sand Bass, 2 Bonito, 1 Sheephead, 1 Calico Bass"
4227,dana-wharf-sportfishing,2020-09-28,Clemente,1/2 Day AM,23,"84 Calico Bass Released, 9 Calico Bass, 8 Sand Bass, 5 Sheephead"
4228,dana-wharf-sportfishing,2020-09-28,Hot Spot,1/2 Day AM,6,"11 Calico Bass Released, 10 Sand Bass, 4 Bonito, 1 Sheephead"
4229,dana-wharf-sportfishing,2020-09-28,San Mateo,3/4 Day,6,"38 Vermilion Rockfish, 21 Rockfish, 5 Whitefish, 2 Sculpin, 1 Bocaccio, 1 Sand Bass, 1 Bonito"
4230,dana-wharf-sportfishing,2020-09-28,Sum Fun,3/4 Day,20,"60 Vermilion Rockfish, 40 Rockfish, 17 Whitefish, 12 Bocaccio, 3 Sculpin, 2 Bonito, 1 Sand Bass, 1 Lingcod"
4231,dana-wharf-sportfishing,2020-09-29,Clemente,1/2 Day AM,15,"50 Calico Bass Released, 6 Bonito, 5 Sheephead, 2 Calico Bass, 1 Halibut, 1 Sand Bass"
4232,dana-wharf-sportfishing,2020-09-29,Dana Pride,Full Day,23,"30 Calico Bass Released, 15 Bonito, 5 Calico Bass, 2 Yellowtail, 1 Barracuda"
4233,dana-wharf-sportfishing,2020-09-29,Fury,2 Day,17,"64 Bluefin Tuna, 1 Yellowfin Tuna"
4234,dana-wharf-sportfishing,2020-09-29,Helena,Full Day,5,20 Bonito
4235,dana-wharf-sportfishing,2020-09-29,Sum Fun,3/4 Day,13,"47 Calico Bass Released, 45 Bonito, 2 Calico Bass, 1 Sand Bass"
4236,dana-wharf-sportfishing,2020-09-30,Boardroom,Full Day,6,"30 Bonito, 21 Yellowtail, 12 Calico Bass, 1 Sheephead, 1 Barracuda"
4237,dana-wharf-sportfishing,2020-09-30,Clemente,3/4 Day,13,"80 Calico Bass Released, 44 Bonito, 1 Calico Bass"
4238,dana-wharf-sportfishing,2020-09-30,Current,Full Day,5,18 Yellowtail
4239,dana-wharf-sportfishing,2020-09-30,Dana Pride,3/4 Day,13,61 Bonito
